name,amenity,country,iso3,source,latitude,longitude,operator,addr_city,building
Ecole primaire,school,Burkina Faso,BFA,OSM,13.75703,-1.97833,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.73459,-1.97429,,,
Ecole primaire de Zom,school,Burkina Faso,BFA,OSM,13.83224,-2.40351,,,
CEG de Hitté,school,Burkina Faso,BFA,OSM,13.76354,-1.8532,,,
Lycée communal de Koumbri,school,Burkina Faso,BFA,OSM,13.83583,-2.40868,,,
Ecole primaire Soulmogo,school,Burkina Faso,BFA,OSM,13.75841,-2.47346,,,
CEG de Soulou,school,Burkina Faso,BFA,OSM,13.75854,-2.47388,,,
Ecole primaire de Pogoro-Silmimossi,school,Burkina Faso,BFA,OSM,13.77138,-2.41317,,,
CEG de Dinguiri,school,Burkina Faso,BFA,OSM,13.75991,-2.35406,,,
CEG de Mené,school,Burkina Faso,BFA,OSM,13.85926,-2.33003,,,
Ecole primaire de Mené A,school,Burkina Faso,BFA,OSM,13.85687,-2.31517,,,
Ecole primaire de Mené B,school,Burkina Faso,BFA,OSM,13.86264,-2.32104,,,
Ecole primaire de Kouglaré,school,Burkina Faso,BFA,OSM,13.78022,-2.37694,,,
Ecole primaire de Gourouga,school,Burkina Faso,BFA,OSM,13.88954,-2.50158,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.94065,-2.40519,,,
Ecole primaire de Dondombéné-Mossi,school,Burkina Faso,BFA,OSM,13.93111,-2.42405,,,
Ecole primaire Sanyiri,school,Burkina Faso,BFA,OSM,13.91667,-2.4453,,,
Ecole primaire de Bidi-Mossi,school,Burkina Faso,BFA,OSM,13.92494,-2.49288,,,
Ecole primaire de Bidi-Mossi A,school,Burkina Faso,BFA,OSM,13.91459,-2.49278,,,
CEG de Ninigui,school,Burkina Faso,BFA,OSM,13.87889,-2.35907,,,
Ecole primaire de Ninigui A,school,Burkina Faso,BFA,OSM,13.88233,-2.36448,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.85187,-2.32457,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.59801,-2.11246,,,
CEG Boully,school,Burkina Faso,BFA,OSM,13.61204,-2.11913,,,
Ecole primaire de Rambo,school,Burkina Faso,BFA,OSM,13.60717,-2.11348,,,
CEG de Rambo,school,Burkina Faso,BFA,OSM,13.60428,-2.11665,,,
Ecole primaire de Nougpougo,school,Burkina Faso,BFA,OSM,13.67318,-2.06218,,,
CEG de Dougouri-Ouidi,school,Burkina Faso,BFA,OSM,13.68228,-2.05256,,,
Ecole primaire de Todiam,school,Burkina Faso,BFA,OSM,13.65501,-2.13029,,,
CEG de Todiam,school,Burkina Faso,BFA,OSM,13.65574,-2.1318,,,
Ecole primaire de Koumbri,school,Burkina Faso,BFA,OSM,13.84296,-2.41303,,,
Ecole,school,Burkina Faso,BFA,OSM,13.71155,-2.0566,,,
Ecole primaire de Dougré-Darguéné,school,Burkina Faso,BFA,OSM,13.71817,-2.05683,,,
Ecole,school,Burkina Faso,BFA,OSM,13.70997,-2.05803,,,
CEG de Toolo,school,Burkina Faso,BFA,OSM,13.7377,-1.96654,,,
Ecole primaire de Toolo,school,Burkina Faso,BFA,OSM,13.74151,-1.96404,,,
Projet d'école,school,Burkina Faso,BFA,OSM,13.74978,-1.95615,,,
Ecole primaire de Boona B,school,Burkina Faso,BFA,OSM,13.7792,-1.9834,,,
Ecole primaire de You A,school,Burkina Faso,BFA,OSM,13.70448,-2.14457,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.63305,-2.12829,,,
Ecole primaire de Koumbri Secteur 2,school,Burkina Faso,BFA,OSM,13.85135,-2.40561,,,
Ecole primaire de Tibtenga,school,Burkina Faso,BFA,OSM,13.84179,-2.3648,,,
CEG de Boona,school,Burkina Faso,BFA,OSM,13.77497,-1.96359,,,
Ecole primaire de Boona A,school,Burkina Faso,BFA,OSM,13.76995,-1.96582,,,
CEG de Soranga,school,Burkina Faso,BFA,OSM,13.66791,-1.95978,,,
Ecole primaire de Soranga,school,Burkina Faso,BFA,OSM,13.66618,-1.95923,,,
Ecole primaire de Robolo B,school,Burkina Faso,BFA,OSM,13.65325,-1.91119,,,
Ecole primaire de Koumna,school,Burkina Faso,BFA,OSM,13.60421,-2.0708,,,
Ecole primaire de Dessé,school,Burkina Faso,BFA,OSM,13.98514,-2.43293,,,
Ecole primaire de Koumna-Koudgo,school,Burkina Faso,BFA,OSM,13.61775,-2.00825,,,
Ecole primaire de Tansombo,school,Burkina Faso,BFA,OSM,13.5699,-1.93459,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.56834,-1.92675,,,
Ecole primaire de Kougoussoula,school,Burkina Faso,BFA,OSM,13.60557,-1.9221,,,
Complexe Sainte Inès du Salut,school,Burkina Faso,BFA,OSM,12.44743,-1.62467,,,
Ecole primaire de Ninigui B,school,Burkina Faso,BFA,OSM,13.88321,-2.36451,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.90681,-2.38263,,,
Ecole primaire de Kougouren,school,Burkina Faso,BFA,OSM,13.94505,-2.38903,,,
Ecole primaire de Doussaré,school,Burkina Faso,BFA,OSM,13.59656,-1.95832,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.80373,-2.6633,,,
Ecole primaire du Secteur 2,school,Burkina Faso,BFA,OSM,13.80158,-2.65832,,,
CEG,school,Burkina Faso,BFA,OSM,13.81602,-2.66617,,,
Ecole primaire du Secteur 1,school,Burkina Faso,BFA,OSM,13.81489,-2.66445,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.72658,-2.49277,,,
Ecole primaire Rapoya,school,Burkina Faso,BFA,OSM,13.7134,-2.52481,,,
Ecole primaire de Silga,school,Burkina Faso,BFA,OSM,13.72695,-2.49644,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.73451,-2.72975,,,
Ecole primaire de Koumbri Secteur 4,school,Burkina Faso,BFA,OSM,13.83512,-2.41083,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.76048,-2.7275,,,
Ecole primaire de Sénokayel,school,Burkina Faso,BFA,OSM,13.70053,-2.78374,,,
Ecole primaire de Tanvoussé-Mossi,school,Burkina Faso,BFA,OSM,13.74718,-2.42009,,,
CEG de Tanvoussé-Mossi,school,Burkina Faso,BFA,OSM,13.74491,-2.4197,,,
Ecole primaire de Pogoro-Mossi,school,Burkina Faso,BFA,OSM,13.75598,-2.42334,,,
Ecole primaire de Poukouma-Ramsa,school,Burkina Faso,BFA,OSM,13.75629,-2.32741,,,
Ecole primaire de Lemnogo-Mossi,school,Burkina Faso,BFA,OSM,13.73062,-2.31353,,,
Ecole primaire de Ronga,school,Burkina Faso,BFA,OSM,13.73068,-2.39511,,,
Ecole primaire de Lobré,school,Burkina Faso,BFA,OSM,13.73655,-2.7272,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.73162,-2.66224,,,
Ecole primaire Doré-Saka,school,Burkina Faso,BFA,OSM,13.77294,-2.57531,,,
Ecole primaire du Secteur 5,school,Burkina Faso,BFA,OSM,13.81789,-2.6437,,,
Ecole primaire de Nomo A,school,Burkina Faso,BFA,OSM,13.82513,-2.70732,,,
Ecole primaire de Nomo B,school,Burkina Faso,BFA,OSM,13.82315,-2.71404,,,
Ecole primaire du Secteur 6,school,Burkina Faso,BFA,OSM,13.79616,-2.70539,,,
Ecole primaire de Ramanepanga,school,Burkina Faso,BFA,OSM,13.701,-2.88219,,,
Ecole primaire de Pétossiré,school,Burkina Faso,BFA,OSM,13.85243,-2.64514,,,
Ecole primaire du Secteur 4,school,Burkina Faso,BFA,OSM,13.80088,-2.65322,,,
Ecole primaire de Birgondogo,school,Burkina Faso,BFA,OSM,13.63302,-2.85813,,,
Ecole primaire de Gonna,school,Burkina Faso,BFA,OSM,13.61211,-2.86315,,,
Ecole primaire de Wende Yida Yiri,school,Burkina Faso,BFA,OSM,13.61534,-2.90487,,,
Ecole primaire de Yansa,school,Burkina Faso,BFA,OSM,13.60497,-2.92167,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.79449,-2.6545,,,
Ecole primaire du Secteur 3,school,Burkina Faso,BFA,OSM,13.79659,-2.65954,,,
Lycée communal de Thyou,school,Burkina Faso,BFA,OSM,13.79436,-2.65965,,,
Lycée/CEG,school,Burkina Faso,BFA,OSM,13.78976,-2.64308,,,
Ecole primaire d'Arbété,school,Burkina Faso,BFA,OSM,13.83038,-2.57227,,,
Ecole primaire de Barga-Mossi,school,Burkina Faso,BFA,OSM,13.79917,-2.26347,,,
Ecole primaire de Gansbanko,school,Burkina Faso,BFA,OSM,13.7772,-2.25862,,,
Ecole primaire de Koubi-Todiam,school,Burkina Faso,BFA,OSM,13.78031,-2.34895,,,
CEG de Rim,school,Burkina Faso,BFA,OSM,13.70493,-2.52652,,,
Ecole primaire de Séné-Todiam,school,Burkina Faso,BFA,OSM,13.72542,-2.45982,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.75848,-2.42756,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.74884,-2.41847,,,
Ecole primaire de Derhogo,school,Burkina Faso,BFA,OSM,13.83732,-2.33032,,,
CEG de Ronga,school,Burkina Faso,BFA,OSM,13.72944,-2.39943,,,
CEG de Saya-Mossi,school,Burkina Faso,BFA,OSM,13.79848,-2.50589,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.77829,-2.31786,,,
Ecole primaire de Kerga,school,Burkina Faso,BFA,OSM,13.78125,-2.31779,,,
CEG de Sabouna,school,Burkina Faso,BFA,OSM,13.79737,-2.32364,,,
Ecole primaire Lilgomdé,school,Burkina Faso,BFA,OSM,13.78893,-2.32364,,,
Ecole primaire de Sabouna,school,Burkina Faso,BFA,OSM,13.78827,-2.32504,,,
CEG de Sabouna,school,Burkina Faso,BFA,OSM,13.78417,-2.32645,,,
Ecole primaire de Boulzoma,school,Burkina Faso,BFA,OSM,13.827,-2.41587,,,
Ecole primaire de Saya-Mossi,school,Burkina Faso,BFA,OSM,13.78004,-2.49775,,,
Ecole primaire de Tanvoussé-Peulh,school,Burkina Faso,BFA,OSM,13.72827,-2.4084,,,
Ecole primaire Ramdolla-Mossi,school,Burkina Faso,BFA,OSM,13.74749,-2.30206,,,
CEG de Ramdolla,school,Burkina Faso,BFA,OSM,13.75087,-2.3,,,
Ecole primaire Toguin,school,Burkina Faso,BFA,OSM,13.76904,-2.47494,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.76463,-2.47285,,,
Ecole primaire de Nimbou,school,Burkina Faso,BFA,OSM,13.82877,-2.60689,,,
Ecole primaire de Gounghin,school,Burkina Faso,BFA,OSM,13.80418,-2.56929,,,
Ecole primaire de Sim,school,Burkina Faso,BFA,OSM,13.79384,-2.5806,,,
Lycée communal de Barga,school,Burkina Faso,BFA,OSM,13.79289,-2.27183,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.77002,-2.36053,,,
Ecole primaire de Dinguiri,school,Burkina Faso,BFA,OSM,13.77076,-2.36514,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.77048,-2.30327,,,
Ecole primaire de Ramdolla-Peulh,school,Burkina Faso,BFA,OSM,13.76729,-2.28464,,,
Ecole primaire Kangré-Poré,school,Burkina Faso,BFA,OSM,13.766,-2.34527,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.76612,-2.34889,,,
Ecole en construction,school,Burkina Faso,BFA,OSM,13.80808,-2.25017,,,
Ecole primaire de Barga-Peulh,school,Burkina Faso,BFA,OSM,13.8032,-2.26191,,,
Ecole,school,Burkina Faso,BFA,OSM,13.79057,-2.65519,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.87067,-2.27149,,,
Ecole primaire de Mantaka,school,Burkina Faso,BFA,OSM,13.87429,-2.15694,,,
Ecole primaire d'Ingané A,school,Burkina Faso,BFA,OSM,13.95535,-2.21856,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.95437,-2.21462,,,
Ecole primaire de Baani,school,Burkina Faso,BFA,OSM,13.90795,-2.61611,,,
Ecole primaire de Ouagara,school,Burkina Faso,BFA,OSM,13.88806,-2.57131,,,
Ecole primaire de Goussirdou,school,Burkina Faso,BFA,OSM,13.87919,-2.58235,,,
Ecole primaire d''Alhamdou,school,Burkina Faso,BFA,OSM,13.99906,-2.72406,,,
CEG de You,school,Burkina Faso,BFA,OSM,13.71035,-2.137,,,
Ecole primaire de Samni,school,Burkina Faso,BFA,OSM,13.93344,-2.55935,,,
Ecole primaire de Péténangué,school,Burkina Faso,BFA,OSM,13.94313,-2.58993,,,
Ecole franco-arabe de Péténangué,school,Burkina Faso,BFA,OSM,13.94427,-2.58772,,,
Ecole primaire de Tiendré,school,Burkina Faso,BFA,OSM,14.01514,-2.77375,,,
Ecole primaire de Kaïn B,school,Burkina Faso,BFA,OSM,14.05123,-2.75693,,,
Ecole primaire de Kaïn A,school,Burkina Faso,BFA,OSM,14.0417,-2.75995,,,
Ecole,school,Burkina Faso,BFA,OSM,14.038,-2.76007,,,
Ecole primaire de Doungouma,school,Burkina Faso,BFA,OSM,14.00962,-2.15253,,,
Ecole primaire de Mougounouboko,school,Burkina Faso,BFA,OSM,13.99274,-2.58613,,,
Ecole primaire de Posso,school,Burkina Faso,BFA,OSM,13.96898,-2.24533,,,
Ecole primaire de Samboulga,school,Burkina Faso,BFA,OSM,14.03119,-2.08465,,,
Ecole primaire de Songnaba,school,Burkina Faso,BFA,OSM,13.83388,-1.9901,,,
Ecole primaire de Yirwouya Tenga-Mossi,school,Burkina Faso,BFA,OSM,13.84505,-2.00805,,,
Ecole primaire de Yirwouya Tenga-Silmimossi,school,Burkina Faso,BFA,OSM,13.8472,-2.02241,,,
Ecole primaire de Derpon,school,Burkina Faso,BFA,OSM,13.93351,-2.07959,,,
Ecole primaire de Sollé-Foulbé B,school,Burkina Faso,BFA,OSM,14.12118,-2.13507,,,
Ecole primaire de Madougou,school,Burkina Faso,BFA,OSM,14.10406,-2.20355,,,
Ecole primaire de Ingaré,school,Burkina Faso,BFA,OSM,13.87821,-2.67016,,,
Ecole primaire de Béguentigué B,school,Burkina Faso,BFA,OSM,14.0698,-2.21202,,,
Ecole primaire de Béguentigué A,school,Burkina Faso,BFA,OSM,14.07325,-2.19005,,,
CEG de Tibou,school,Burkina Faso,BFA,OSM,14.09803,-2.17116,,,
Ecole primaire de Thou,school,Burkina Faso,BFA,OSM,13.92686,-2.77373,,,
Ecole primaire de Sanga,school,Burkina Faso,BFA,OSM,13.85444,-2.72974,,,
Ecole primaire de Doubaré,school,Burkina Faso,BFA,OSM,13.85923,-2.86205,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.80944,-2.87876,,,
Ecole primaire de Nénébouro,school,Burkina Faso,BFA,OSM,13.89033,-2.82835,,,
CEG de Déré,school,Burkina Faso,BFA,OSM,14.10363,-2.22626,,,
Ecole primaire de Delga,school,Burkina Faso,BFA,OSM,14.09346,-2.34724,,,
Ecole primaire de Kaïdaré,school,Burkina Faso,BFA,OSM,14.1615,-2.33292,,,
Ecole primaire de Dina,school,Burkina Faso,BFA,OSM,14.12981,-2.37682,,,
Ecole primaire de Bahn,school,Burkina Faso,BFA,OSM,14.08026,-2.44425,,,
Lycée Municipal de Bahn,school,Burkina Faso,BFA,OSM,14.08612,-2.43798,,,
Ecole primaire d'Amné-Rimaïbé,school,Burkina Faso,BFA,OSM,13.96248,-2.52431,,,
Ecole,school,Burkina Faso,BFA,OSM,14.07104,-2.45808,,,
Ecole primaire de Koriré,school,Burkina Faso,BFA,OSM,14.07887,-2.45883,,,
Ecole primaire de Soffé,school,Burkina Faso,BFA,OSM,13.98598,-2.10445,,,
Ecole primaire de Tougnougou,school,Burkina Faso,BFA,OSM,14.11462,-2.47401,,,
Ecole primaire d'Orel-Balinguel,school,Burkina Faso,BFA,OSM,14.05985,-2.59392,,,
Ecole primaire de Madougou,school,Burkina Faso,BFA,OSM,14.05076,-2.52457,,,
CEG de Kaïn,school,Burkina Faso,BFA,OSM,14.03587,-2.76108,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,14.10322,-2.73301,,,
Ecole primaire de Kaïn-Ouro,school,Burkina Faso,BFA,OSM,14.09115,-2.71944,,,
IAM Ouagadougou,school,Burkina Faso,BFA,OSM,12.34685,-1.49412,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,14.08911,-2.58585,,,
Ecole,school,Burkina Faso,BFA,OSM,14.0785,-2.45774,,,
Ecole primaire de Zanré,school,Burkina Faso,BFA,OSM,14.03549,-2.14778,,,
Ecole primaire de Sollé-Mossi B,school,Burkina Faso,BFA,OSM,14.12997,-2.10964,,,
Ecole primaire de Zaye B,school,Burkina Faso,BFA,OSM,14.00069,-2.37997,,,
Ecole primaire de Zaye A,school,Burkina Faso,BFA,OSM,14.00897,-2.37241,,,
Ecole primaire de Banwèla,school,Burkina Faso,BFA,OSM,14.032,-2.40283,,,
Ecole primaire de Kielnordi,school,Burkina Faso,BFA,OSM,13.97385,-2.29436,,,
Ecole primaire de Salécoulé,school,Burkina Faso,BFA,OSM,14.02005,-2.33999,,,
Ecole primaire de Lossa-Mossi,school,Burkina Faso,BFA,OSM,13.98316,-2.30916,,,
Ecole primaire de Doré,school,Burkina Faso,BFA,OSM,13.93393,-2.61948,,,
Ecple primaire de Pétalnelbé,school,Burkina Faso,BFA,OSM,14.00654,-2.28239,,,
Ecple primaire de Posso-Bouli,school,Burkina Faso,BFA,OSM,13.99089,-2.26387,,,
Ecole primaire de Diem,school,Burkina Faso,BFA,OSM,14.23119,-2.29382,,,
Ecole primaire de Bondoumouma,school,Burkina Faso,BFA,OSM,14.16483,-2.21398,,,
Ecole,school,Burkina Faso,BFA,OSM,14.1134,-2.27927,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.89638,-2.66952,,,
Ecole primaire de Yensé,school,Burkina Faso,BFA,OSM,13.91788,-2.84187,,,
CEG d'Ingaré,school,Burkina Faso,BFA,OSM,13.86872,-2.6687,,,
Ecole primaire de Lossa-Foulbé,school,Burkina Faso,BFA,OSM,13.97898,-2.32122,,,
Ecole,school,Burkina Faso,BFA,OSM,13.75682,-2.06353,,,
Centre de formation,school,Burkina Faso,BFA,OSM,13.77122,-2.07105,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.78284,-2.05767,,,
Ecole,school,Burkina Faso,BFA,OSM,13.75817,-2.0483,,,
Ecole,school,Burkina Faso,BFA,OSM,13.74602,-2.0612,,,
Ecole primaire de Titao Secteur 1,school,Burkina Faso,BFA,OSM,13.74174,-2.06512,,,
Ecole primaire de Selbonga,school,Burkina Faso,BFA,OSM,13.75099,-2.02332,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.86274,-2.21297,,,
Ecole primaire d'Adekanda,school,Burkina Faso,BFA,OSM,13.96582,-2.26446,,,
Ecole primaire de Kélembali,school,Burkina Faso,BFA,OSM,13.70902,-2.11613,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.68839,-2.08427,,,
Lycée/CEG,school,Burkina Faso,BFA,OSM,13.71005,-2.16788,,,
Ecole,school,Burkina Faso,BFA,OSM,13.83358,-2.05978,,,
Ecole,school,Burkina Faso,BFA,OSM,13.82257,-2.05529,,,
Ecole primaire de Golonga,school,Burkina Faso,BFA,OSM,13.81043,-2.05619,,,
Ecole primaire de Woro,school,Burkina Faso,BFA,OSM,13.86041,-2.12076,,,
Ecole primaire de Nogo,school,Burkina Faso,BFA,OSM,13.84594,-2.20042,,,
Ecole primaire de Petané,school,Burkina Faso,BFA,OSM,13.68501,-2.07956,,,
Ecole primaire de Youkirba,school,Burkina Faso,BFA,OSM,13.72982,-2.13776,,,
Ecole primaire de Yooda,school,Burkina Faso,BFA,OSM,13.74184,-2.155,,,
Ecole primaire de Titao Secteur 4,school,Burkina Faso,BFA,OSM,13.76402,-2.11605,,,
Ecole primaire de Somnaga,school,Burkina Faso,BFA,OSM,13.74796,-2.10774,,,
Ecole primaire de Siguinoguen,school,Burkina Faso,BFA,OSM,13.78827,-2.09992,,,
Lycée municipal de Titao,school,Burkina Faso,BFA,OSM,13.76288,-2.08106,,,
Ecole,school,Burkina Faso,BFA,OSM,13.7676,-2.07386,,,
Ecole primaire de Titao A,school,Burkina Faso,BFA,OSM,13.76641,-2.07169,,,
Ecole,school,Burkina Faso,BFA,OSM,13.7673,-2.0627,,,
Lycée communal de Titao,school,Burkina Faso,BFA,OSM,13.78062,-2.07374,,,
Ecole primaire de Wanobé,school,Burkina Faso,BFA,OSM,13.62105,-2.07697,,,
Ecole primaire de Saïgouma,school,Burkina Faso,BFA,OSM,13.57273,-2.12114,,,
Ecole primaire de Séléguen,school,Burkina Faso,BFA,OSM,13.58484,-2.08091,,,
Ecole primaire de Vini,school,Burkina Faso,BFA,OSM,13.56001,-2.095,,,
Ecole,school,Burkina Faso,BFA,OSM,13.77199,-2.06675,,,
Ecole,school,Burkina Faso,BFA,OSM,13.75926,-2.0635,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.76495,-2.06199,,,
Ecole,school,Burkina Faso,BFA,OSM,13.77836,-2.07355,,,
Ecole primaire de Toulfé A,school,Burkina Faso,BFA,OSM,13.88078,-1.9495,,,
Ecole primaire de Babo,school,Burkina Faso,BFA,OSM,13.84521,-1.90635,,,
Ecole primaire de Péla,school,Burkina Faso,BFA,OSM,13.87272,-2.29397,,,
Ecole primaire de Dinguila-Mossi,school,Burkina Faso,BFA,OSM,13.87277,-2.26793,,,
Ecole primaire de Yalaka,school,Burkina Faso,BFA,OSM,13.86391,-2.25217,,,
Ecole primaire de Sollobo,school,Burkina Faso,BFA,OSM,13.87127,-2.06215,,,
Ecole primaire de Titao Secteur 3,school,Burkina Faso,BFA,OSM,13.79944,-2.07832,,,
Ecole primaire de Rimassa-Tanghin,school,Burkina Faso,BFA,OSM,13.83148,-2.05794,,,
Ecole primaire de Kolgadodo,school,Burkina Faso,BFA,OSM,13.83947,-2.19082,,,
Ecole primaire de Kénéma,school,Burkina Faso,BFA,OSM,13.96604,-2.19534,,,
Ecole primaire de Bongola-Mossi,school,Burkina Faso,BFA,OSM,13.93878,-2.26602,,,
Ecole primaire de Tangaboanga,school,Burkina Faso,BFA,OSM,13.92068,-2.29021,,,
Ecole primaire de Tangabangoa B,school,Burkina Faso,BFA,OSM,13.93416,-2.28905,,,
Ecole primaire de Wanaré B,school,Burkina Faso,BFA,OSM,13.94655,-2.32771,,,
Ecole primaire de Wanaré A,school,Burkina Faso,BFA,OSM,13.94328,-2.31671,,,
Ecole primaire de Dandambara,school,Burkina Faso,BFA,OSM,13.95438,-2.34274,,,
Ecole primaire de Tanghin-Baogo,school,Burkina Faso,BFA,OSM,13.89932,-2.28331,,,
CEG d'Ingané,school,Burkina Faso,BFA,OSM,13.9471,-2.21602,,,
CEG de Nogo,school,Burkina Faso,BFA,OSM,13.83476,-2.20478,,,
Ecole primaire de Banyida,school,Burkina Faso,BFA,OSM,13.82512,-2.18273,,,
Ecole primaire de Yilligué,school,Burkina Faso,BFA,OSM,13.82789,-2.22489,,,
Ecole primaire Dergani,school,Burkina Faso,BFA,OSM,13.8292,-2.2212,,,
Ecole,school,Burkina Faso,BFA,OSM,13.82857,-2.21633,,,
Ecole primaire de Nommo-Foulbé,school,Burkina Faso,BFA,OSM,13.83905,-1.97935,,,
CEG du Secteur 2,school,Burkina Faso,BFA,OSM,13.78343,-2.08612,,,
Ecole primaire de Titao Secteur 2 A,school,Burkina Faso,BFA,OSM,13.77839,-2.08017,,,
CEG de Toulfé,school,Burkina Faso,BFA,OSM,13.88263,-1.96605,,,
Ecole primaire de Titao B,school,Burkina Faso,BFA,OSM,13.77141,-2.06867,,,
Ecole primaire de Pellaboukou,school,Burkina Faso,BFA,OSM,13.90756,-2.08926,,,
Ecole primaire de Guilan,school,Burkina Faso,BFA,OSM,13.91711,-2.13256,,,
Ecole primaire de Tougrebouli,school,Burkina Faso,BFA,OSM,13.97772,-2.00732,,,
Ecole primaire de Pétanaye,school,Burkina Faso,BFA,OSM,14.01096,-1.97069,,,
Ecole primaire de Yorsala,school,Burkina Faso,BFA,OSM,14.04792,-1.90262,,,
Ecole primaire de Toulfé B,school,Burkina Faso,BFA,OSM,13.89523,-1.95064,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.8831,-1.95835,,,
Ecole primaire de Titao Secteur 2 B,school,Burkina Faso,BFA,OSM,13.7834,-2.0763,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.66739,-0.46936,,,
Médersa,school,Burkina Faso,BFA,OSM,11.65109,-0.47306,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.64833,-0.47436,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.62514,-0.50379,,,
Ecole pastorale des Assemblées de Dieu,college,Burkina Faso,BFA,OSM,11.61496,-0.50048,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.84963,-1.35917,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.94835,-1.37614,,,
Ecole prmaire,school,Burkina Faso,BFA,OSM,12.22199,-2.05024,,,
Médersa,school,Burkina Faso,BFA,OSM,12.07091,-1.31951,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.12158,-1.3132,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.67319,-0.48415,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.67549,-0.48784,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.67094,-0.52571,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.7085,-0.49848,,,
CEG,school,Burkina Faso,BFA,OSM,11.7065,-0.4665,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.7079,-0.46261,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.05129,-1.33709,,,
Médersa,school,Burkina Faso,BFA,OSM,12.10251,-1.24489,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.1056,-1.23655,,,
Ecole,school,Burkina Faso,BFA,OSM,12.42206,-1.36608,,,
Ecole,school,Burkina Faso,BFA,OSM,12.41871,-1.37938,,,
Ecole,school,Burkina Faso,BFA,OSM,12.41019,-1.3966,,,
Centre de Formation Pédagogique et Pastorale (CFPP),college,Burkina Faso,BFA,OSM,12.39242,-1.41002,,,
Ecole,school,Burkina Faso,BFA,OSM,12.39781,-1.3977,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.92494,-1.24629,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.75863,-0.18522,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.90018,-1.26025,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.11297,-1.64181,,,
Ecole,school,Burkina Faso,BFA,OSM,12.098,-1.48497,,,
Ecole primaire Natenga,school,Burkina Faso,BFA,OSM,11.83648,-0.03013,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.73702,-0.18052,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.74235,-0.18981,,,
CEG,school,Burkina Faso,BFA,OSM,11.74649,-0.18951,,,
Médersa,school,Burkina Faso,BFA,OSM,11.72928,-0.20091,,,
Médersa,school,Burkina Faso,BFA,OSM,11.90139,-1.2569,,,
Préscolaire,kindergarten,Burkina Faso,BFA,OSM,11.8681,-0.04841,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.86127,-0.04269,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.66726,-0.50086,,,
Ecole primaire A,school,Burkina Faso,BFA,OSM,11.7357,-0.56002,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.68602,-0.4735,,,
